query,docid,name,description,agent_1_rating,agent_2_rating,agent_3_rating,final_rating
lenovo,668217,ThinkPad X60 Tablet 8 cell Li-Ion battery,,3,3,3,3
lenovo,1438747,ThinkPad X300 Series 6 Cell Li-Ion Battery,,3,3,3,3
lenovo,1656378,ThinkPad X200 Series 9 Cell Li-Ion Battery,,3,3,3,3
lenovo,475636,ThinkPad X60 Series 4 Cell Enhanced Capacity Battery,,3,3,3,3
lenovo,443862,ThinkPad X60 Series 8 Cell High Capacity Battery,,3,3,3,3
lenovo,546313,ThinkPad & Lenovo 65W AC Adapter,,3,3,3,3
lenovo,78263608,Battery for select IBM/LENOVO laptops,,2,3,3,3
lenovo,3957628,ThinkPad Battery 17+,,3,3,3,3
lenovo,1656379,ThinkPad X200 Series 6 Cell Li-Ion Battery,,3,0,3,3
lenovo,77640932,4X40X67058,,3,3,3,3
lenovo,73220,Kensington MicroSaver Security Cable Lock,,3,0,3,3
lenovo,565213,ThinkPad & Lenovo 65W Ultraportable AC Adapter - Denmark,,3,3,3,3
lenovo,596501,ThinkPad and Lenovo 65W Ultraportable AC Adapter - Switzerland,,3,3,3,3
lenovo,900518,"ThinkPad T61/R61 Series (14"" Wide) Standard Battery",,3,0,3,3
lenovo,900520,"ThinkPad T61/R61 Series (14"" Wide) Enhanced Battery",,3,3,3,3
lenovo,1600501,Auto/Air Laptop Power Adapter,,0,0,0,0
lenovo,2002017,Power Adapter for Netbooks with USB,,0,0,0,0
lenovo,874988,Wall/Auto/Air Laptop Power Adapter USB,,0,0,0,0
lenovo,4005362,90W Universal BTI AC Adapter for IBM - Lenovo laptops (includes 3 tips and EU/UK power),,2,0,3,2
lenovo,3542878,90W BTI AC Adapter 20V with 8.0mm x 5.5mm round connector for use with most common Lenovo models,,2,3,0,0
lenovo,78583522,S540,,3,3,3,3
lenovo,3520155,DisplayPort - VGA,,3,3,3,3
lenovo,77505435,ThinkSmart View,,3,3,3,3
lenovo,77867553,ThinkSmart View,,3,3,3,3
lenovo,1686927,Ergotron NeoFlex,,3,3,2,3
lenovo,369714,ThinkVision USB Soundbar,,3,3,3,3
lenovo,1850490,ThinkPad X300 Keyboard,,3,3,3,3
lenovo,490202,40Y7667,,3,3,0,3
lenovo,3929210,ThinkPad USB Laser Mouse,,3,3,3,3
lenovo,771103,30R5196,,3,3,3,3
lenovo,4014558,ThinkStation 450GB SAS HDD,,3,3,3,3
lenovo,342286,40Y6797,,3,3,3,3
touchscreen computer,1856965,iPAQ Voice Messenger,,0,0,2,0
touchscreen computer,1439010,M9050,,0,0,0,0
touchscreen computer,1439009,M9040,,0,0,0,0
projector screen,1069226,"Duet Ultra Portable Projector Screen 80""",,3,3,3,3
projector screen,47471,60in Mobile Projector Screen,,3,3,3,3
microsoft office,832540,Microsoft Office Professional 2007 Activation License - HP Media-less License,,3,3,3,3
microsoft office,1905214,iPAQ Data Messenger,,0,0,0,0
microsoft office,2675001,Wireless Optical Mobile Mouse,,0,0,3,0
microsoft office,3716012,ED707AA,,0,0,0,0
microsoft office,78131131,X2665G,,0,0,0,0
microsoft office,1459095,Compaq dc7800p Intel Core™2 Duo Processor E6550 1G/80G DVD-ROM WVST Bus Convertible Minitower PC,,0,0,0,0
microsoft office,1459030,Compaq dc7800p Intel Core™2 Duo Processor E6750 2G/160G DVD+/-RW WVST Bus Convertible Minitower PC,,0,0,0,0
microsoft office,1458233,Compaq dc7800p Intel Core™2 Duo Processor E6550 1G/80G DVD+/-RW WVST Bus Convertible Minitower PC,,0,0,0,0
microsoft office,3155116,Compaq dc7900 Ultra-slim Desktop PC (ENERGY STAR),,0,0,0,0
microsoft office,78274314,X30T-0CD,,0,0,0,0
microsoft office,4564839,Compaq 6005 Pro Small Form Factor PC (ENERGY STAR),,0,0,0,0
microsoft office,4480385,Compaq 6005 Pro Microtower PC (ENERGY STAR),,0,0,0,0
microsoft office,1365857,Compaq dc7800p Intel Core™2 Duo Processor E6750 2G/250G DVD+/-RW WVST Bus Small Form Factor PC,,0,0,0,0
microsoft office,78334595,A317-32-P7MP,,0,0,0,0
microsoft office,77264338,15s-eq0019na,,0,0,0,0
microsoft office,77264339,14s-dq1009na,,0,0,0,0
microsoft office,78432604,X40-013,,0,0,0,0
microsoft office,78274528,C50-E-1V6,,0,0,0,0
microsoft office,77151377,22-c0064na,,0,0,0,0
microsoft office,78491212,17-by2663ng,,0,0,0,0
microsoft office,78581548,13-ba0030ca,,0,0,0,0
microsoft office,1198707,LaserJet 5200 Printer,,0,0,0,0
microsoft office,2159406,Compaq dc7800p Intel Core™2 Duo Processor E6850 2G/160G DVD+/-RW WVST Bus Convertible Minitower PC,,0,0,0,0
microsoft office,2060356,rp5700 Point of Sale System,,0,0,0,0
microsoft office,511954,LaserJet 1022nw Printer,,0,0,0,0
microsoft office,77031393,14-ce3610sa,,0,0,0,0
microsoft office,77681078,15-df0033dx,,0,0,0,0
microsoft office,1456962,Compaq dc5700 Intel Core™2 Duo Processor E6300 2x512M/80G DVD/CD-RW WXP Pro Microtower PC,,0,0,0,0
microsoft office,35831,D125xi,,0,0,0,0
microsoft office,1277679,Compaq dc7800p Intel Core™2 Duo Processor E6750 2G/160G DVD+/-RW WVST Bus Small Form Factor PC,,0,0,0,0
microsoft office,3902727,Compaq 8000 Elite Ultra-slim PC (ENERGY STAR),,0,0,0,0
microsoft office,4005255,8000,,0,0,0,0
microsoft office,1730123,Compaq dc7900 Convertible Minitower PC (ENERGY STAR),,0,0,0,0
microsoft office,3902602,Compaq 8000 Elite Convertible Minitower PC (ENERGY STAR),,0,0,0,0
microsoft office,3902597,Compaq 8000 Elite Convertible Minitower PC (ENERGY STAR),,0,0,0,0
microsoft office,3899559,8000,,0,0,0,0
microsoft office,3902497,8000,,0,0,0,0
microsoft office,3902496,Compaq 8000 Elite Small Form Factor PC (ENERGY STAR),,0,0,0,0
microsoft office,1439010,M9050,,0,0,0,0
microsoft office,1439009,M9040,,0,0,0,0
netflix,77383738,32L3863DB,,0,0,0,0
netflix,77502729,15-cs3010ca,,0,0,0,0
netflix,77151377,22-c0064na,,0,0,0,0
netflix,77031393,14-ce3610sa,,0,0,0,0
netflix,78106266,17-ce0002ca,,0,0,0,0
youtube,4312153,C510,,0,0,0,0
youtube,77383738,32L3863DB,,0,1,0,0
youtube,79039940,SM-P610N,,0,0,0,0
youtube,79039939,SM-P610N,,0,0,0,0
youtube,79353305,8,,0,0,0,0
youtube,79042322,SM-P615N,,0,0,0,0
youtube,79042320,SM-P615N,,0,0,0,0
youtube,79353306,8,,0,0,0,0
youtube,79283756,PAHV0008DE,,0,0,0,0
youtube,79283755,PAJA0014DE,,0,0,0,0
youtube,77125937,SM-A515F,,0,0,0,0
youtube,77218000,SM-A715F,,0,0,0,0
youtube,77218014,SM-A715F,,0,0,0,0
youtube,77125935,SM-A515F,,0,0,0,0
youtube,77218013,SM-A715F,,0,0,0,0
youtube,77125940,SM-A515F,,0,0,0,0
youtube,77218012,SM-A715F,,0,0,0,0
scanner,1849606,Carrier Sheet x 5,,0,0,0,0
scanner,562617,Scanjet 4370 Photo Scanner,,3,3,3,3
scanner,4312860,® Documate 3640,,3,3,3,3
scanner,367406,Designjet 4500 Scanner,,3,3,2,3
scanner,561902,Scanjet 4850 Photo Scanner,,3,3,3,3
scanner,301232,Scanjet 3800 Photo Scanner,,3,3,2,3
scanner,2992178,Designjet 4520 Scanner,,3,3,3,3
scanner,4703730,Designjet HD Scanner,,3,3,2,3
scanner,818534,C772 Scanner Shelf,,0,3,3,0
scanner,299144,0434B002,,0,0,0,0
scanner,3485967,3504B001,,3,0,0,0
scanner,1200023,EY022AA,,3,3,2,3
scanner,453984,Scanjet 8270 Document Flatbed Scanner,,3,3,2,3
scanner,1618036,Scanjet N9120 ADF Roller Replacement Kit,,0,0,0,0
scanner,543886,Pick Roller,,3,0,0,0
scanner,695828,162 3362,,3,0,0,0
scanner,874900,Cardscan Personal,,3,2,3,3
scanner,1645584,Scanjet G3110 Photo Scanner,,3,2,3,3
scanner,320381,Scanjet 4890 Photo Scanner,,3,2,3,3
scanner,1617492,Scanjet N9120 ADF Separation Pad Kit,,3,0,0,0
scanner,1314224,G2410,,3,2,3,3
scanner,1648816,L2683A,,3,2,3,3
scanner,3998643,PA03540-K909,,0,0,0,0
scanner,3887824,CON-3575-001A,,3,0,0,1
scanner,3887823,CON-3575-002A,,3,0,3,0
scanner,543973,Pad Assy,,0,0,0,0
scanner,2387031,Scanjet N8420 Document Flatbed Scanner,,3,2,3,3
scanner,3605125,Scanjet 8300 Professional Image Scanner,,3,2,3,3
scanner,483284,Scanjet 8200 Series ADF Roller Kit,,0,0,3,0
scanner,134285,5590P,,3,2,3,3
scanner,1956165,5000,,3,2,3,3
scanner,1691487,Scanjet N6310 flatbäddsdokumentskanner,,3,2,3,3
scanner,816530,16C0700,,0,0,0,0
scanner,49586,LaserJet 3200m All-in-One Printer,,3,2,1,3
scanner,559125,Scanjet N6010 Document Sheet-feed Scanner,,3,2,3,3
scanner,77525691,DS-940DW,,3,2,3,3
scanner,78337473,DS-740D,,3,2,0,3
scanner,2154135,SC-CLE-HV,,3,0,0,0
scanner,1356704,2175,,3,2,2,3
scanner,4312148,Scanjet Professional 1000 Mobile Scanner,,3,2,3,3
cd drive,45142,48X PATA CD-ROM Drive,,3,3,3,3
cd drive,639945,AXXSCD,,3,3,3,3
cd drive,2151978,External USB CD/DVD R/RW Drive,,3,3,3,3
cd drive,2098202,External USB CD/DVD R/RW Drive,,3,3,3,3
cd drive,849960,48X SATA CD-RW/DVD-ROM Combo Drive,,3,3,3,3
cd drive,55548,MultiBay 24X CD-RW/DVD-ROM Combo Drive,,3,3,3,3
cd drive,2214965,BH08LS20,,2,3,3,3
cd drive,87049,48X/32X combo drive CD-RW & DVD-ROM (carbonite),,3,3,3,3
cd drive,4234631,MCM233/12,,0,1,0,0
cd drive,3639915,DCM278/12,,0,0,0,0
cd drive,1627829,AK869AA,,3,3,3,3
cd drive,3597337,DRW-24B1ST/BLK/B/AS,,2,3,3,3
cd drive,2215156,USB 2.0 Fast Ethernet Adapter,,0,0,0,0
cd drive,4702632,Wi-Fi component Hi-Fi system MCI900/12,,0,0,0,0
cd drive,4597411,DCM292/12,,0,0,0,0
cd drive,1595942,Turquoise Wireless Laser Mini Mouse,,0,0,0,0
cd drive,327868,PSA610/00,,0,0,0,0
cd drive,128835,CanoScan 8400F,,0,0,0,0
cd drive,644409,Black Wireless Laser Mini Mouse,,0,0,0,0
cd drive,2789471,Wireless Comfort (Water Lily) Mouse,,0,0,0,0
cd drive,2789472,Wireless Comfort (Orchid) Mouse,,0,0,0,0
cd drive,2663242,Wireless Comfort (Titanium) Mobile Mouse,,0,0,0,0
cd drive,362187,HDD6320/00,,0,0,0,0
cd drive,2704878,Wireless Eco-comfort Mobile Mouse,,0,0,0,0
cd drive,2196479,Flash audio video player SA6085/02,,0,0,0,0
cd drive,282291,SPC600NC VGA CMOS PC Camera,,0,0,0,0
cd drive,831063,LiDE 70,,0,0,0,0
cd drive,513200,LaserJet 2430dtn,,0,0,0,0
cd drive,572298,LaserJet 2430tn,,0,0,0,0
cd drive,513824,LaserJet 2430t,,0,0,0,0
cd drive,2152747,PIXMA iP100 + Battery,,0,0,0,0
cd drive,1584762,iP100,,0,0,0,0
cd drive,2399355,Elite Autofocus Webcam,,0,0,0,0
cd drive,2389941,Premium Autofocus Webcam,,0,0,0,0
cd drive,274395,LaserJet 2420d,,0,0,0,0
cd drive,560621,Messenger Phone VOIP4331S/05,,0,0,0,0
cd drive,3428257,CGA-3452,,0,0,0,0
cd drive,902132,Photosmart D5160 Printer,,0,0,0,0
cd drive,1950016,Color LaserJet CP2025n Printer,,0,0,0,0
cd drive,2138780,Color LaserJet CP2025dn Printer,,0,0,0,0
external dvd drive,4141496,External USB DVD RW  Drive,,3,3,3,3
external dvd drive,4543444,Slim External DVD-RW Drive,,3,2,3,3
external dvd drive,2098202,External USB CD/DVD R/RW Drive,,3,3,3,3
external dvd drive,2151978,External USB CD/DVD R/RW Drive,,3,3,3,3
external dvd drive,265163,External MultiBay II DVD-ROM Drive,,3,3,3,3
external dvd drive,265165,External MultiBay II SuperMulti (DL) DVD+/-RW Drive,,3,3,3,3
external dvd drive,1960612,xw4600 Intel® Core™2 Quad Q6600 2.40GHz 4GB/500GB No Graphics DVD+/-RW WVST Bus Workstation,,0,0,0,0
external dvd drive,1371407,xw6600 Intel® Xeon® Quad Core 5430 2.66GHz 2GB/250GB No Graphics DVD+/-RW WVST Bus Workstation,,1,0,2,0
external dvd drive,3899555,xw4600 Workstation,,0,0,1,0
external dvd drive,1710195,EliteBook 2530p Notebook PC,,0,0,0,0
external dvd drive,1865389,"Compaq 2510p Intel Core™2 Duo Processor U7600 1024M/80G 12.1"" WXGA DVD+/-RW DL WVST Bus Notebook PC",,0,0,0,0
external dvd drive,2170998,EliteBook 2530p Notebook PC (ENERGY STAR),,0,0,0,0
external dvd drive,1589843,xw4600 Workstation,,0,0,0,0
external dvd drive,1729869,xw6600 Intel® Xeon® Quad Core 5410 2.33GHz 4GB/80GB DVD-ROM WVST Bus Workstation,,0,1,0,0
external dvd drive,1716100,2530p,,0,0,2,0
external dvd drive,2047195,EliteBook 8530p Notebook PC,,0,1,0,0
external dvd drive,1983720,EliteBook 2530p Notebook PC,,0,0,1,0
external dvd drive,4195127,6540b,,0,0,1,0
external dvd drive,2403283,6930p,,0,1,0,0
external dvd drive,1960628,Compaq dc5800 Intel Core™2 Duo Processor E8400 2G/160G DVD+/-RW WVST Bus Microtower PC,,1,0,2,0
external dvd drive,1606348,Compaq dc5800 Intel Core™2 Duo Processor E8300 2G/160G DVD-ROM WVST Bus Small Form Factor PC,,1,0,1,1
external dvd drive,3081266,EliteBook 8530p Notebook PC (ENERGY STAR),,1,0,0,0
external dvd drive,1962799,Compaq dc5850 Microtower PC,,1,2,0,0
external dvd drive,2060356,rp5700 Point of Sale System,,0,0,0,0
external dvd drive,3334324,EliteBook 8530p Notebook PC (ENERGY STAR),,1,0,0,0
external dvd drive,1772835,Compaq 2230s Notebook PC,,0,0,0,0
external dvd drive,1380567,530,,1,0,0,0
external dvd drive,1365575,Compaq dc7800p Intel Core™2 Duo Processor E6750 1G/80G DVD+/-RW  WVST Bus Ultra Slim Desktop PC,,1,0,0,0
external dvd drive,1611760,6600,,1,0,0,0
external dvd drive,3788923,ProBook 6545b Notebook PC,,1,0,0,0
external dvd drive,3155116,Compaq dc7900 Ultra-slim Desktop PC (ENERGY STAR),,1,0,3,0
external dvd drive,3307774,ProBook 4515s Notebook PC,,1,0,0,0
external dvd drive,4195115,8540w,,1,0,0,0
external dvd drive,4480385,Compaq 6005 Pro Microtower PC (ENERGY STAR),,1,0,0,0
external dvd drive,4564839,Compaq 6005 Pro Small Form Factor PC (ENERGY STAR),,1,0,0,0
external dvd drive,1794225,6930p,,1,0,0,0
external dvd drive,1709725,EliteBook 6930p Notebook PC,,1,0,0,0
external dvd drive,4012094,EliteBook 8540p Notebook PC,,1,0,0,0
external dvd drive,3899921,4710s,,1,0,0,0
external dvd drive,2059691,Z400,,1,0,0,0
external cd drive,2098202,External USB CD/DVD R/RW Drive,,3,3,3,3
external cd drive,2151978,External USB CD/DVD R/RW Drive,,3,3,3,3
external cd drive,2400653,2-Megapixel Autofocus Webcam,,0,0,0,0
external cd drive,557172,LaserJet 1160 Printer,,0,0,0,0
external cd drive,1459681,L7780,,0,0,0,0
external cd drive,3475135,Enterprise P3015d,,0,0,0,0
external cd drive,1985114,Color LaserJet CP1515n Printer,,0,0,0,0
external cd drive,517033,Photosmart A717 Compact Photo Printer,,0,0,0,0
external cd drive,513837,LaserJet 9050dn Printer,,0,0,0,0
external cd drive,1200659,LaserJet P2015 Printer,,0,0,0,0
external cd drive,3796068,E709a,,0,0,0,0
cd player,314685,Portable CD/MP3-CD Player EXP2461,,3,3,3,3
cd player,77971706,TC-28BLACK,,3,3,3,3
cd player,77971816,DMP-340,,3,3,1,3
cd player,2115567,AZ302/12,,3,3,3,3
cd player,2103797,EXP2546  Portable MP3-CD Player,,3,3,3,3
cd player,3772247,XDE600,,1,2,2,2
cd player,1999975,PET946  Portable DVD Player,,1,0,3,1
cd player,849458,Portable MP3-CD Player EXP2540/02,,3,3,3,3
cd player,2052887,DVP3310  DVD player,,1,0,2,2
cd player,2050543,BDP3000  Blu-ray Disc player,,1,1,0,2
cd player,2119018,PET741B  Portable DVD Player,,1,0,2,0
cd player,4262123,SD3010,,1,1,0,1
cd player,4500462,Dual screen portable DVD player PD7022/12,,1,2,0,2
cd player,740619,PET706  Portable DVD Player,,1,0,2,0
cd player,1645842,PET712  Portable DVD Player,,1,2,2,2
cd player,1761368,Portable DVD Player PET988/12,,1,0,2,2
cd player,514475,SA1110 1GB* Flash audio player,,0,0,2,0
cd player,1999202,DVP3360/12,,1,3,0,3
cd player,1633968,PET723/12,,1,0,2,0
cd player,3671890,Portable DVD Player PET9402/37,,1,0,2,2
cd player,461593,PET825  Portable DVD Player,,1,0,2,2
cd player,3879411,Portable DVD Player PET729/37,,1,0,2,0
cd player,327865,DVP9000S/00,,1,0,2,0
cd player,327868,PSA610/00,,0,0,2,1
cd player,2196479,Flash audio video player SA6085/02,,0,0,2,0
cd player,327877,DVP5900/12,,1,0,0,0
cd player,1368250,DVDR3577H/31,,1,0,2,0
cd player,451692,Wireless Multi-media Adapter,,0,0,2,0
cd player,1609895,RDR-HX780S,,1,0,2,2
cd player,254180,PET700/00,,1,2,0,0
cd player,883874,MCD708  DVD Micro Theater,,0,0,0,0
cd player,362187,HDD6320/00,,0,1,0,0
cd player,4702632,Wi-Fi component Hi-Fi system MCI900/12,,0,0,1,0
cd player,861868,DVD home theatre system HTS6510/05,,0,0,0,0
cd player,450558,DVD/SACD Home Theatre System HTS9800W/12,,0,0,0,0
cd player,837120,HTS3357  DVD Home Theater System,,0,0,0,0
cd player,3915646,Roxio easy LP to MP3,,0,0,0,0
cd player,916496,"Compaq 6710b Intel Core™2 Duo Processor T7300 1024M/80G 15.4"" WXGA DVD/CD-RW DL WVST Bus Notebook PC",,1,0,0,0
dvd player,2052887,DVP3310  DVD player,,3,0,0,3
dvd player,3755243,BDP2500/12,,3,3,3,3
dvd player,2119605,PET721D  Portable DVD Player,,3,3,3,3
dvd player,887153,DVD Player/Recorder DVDR3480/31,,3,3,3,3
dvd player,1999202,DVP3360/12,,3,3,3,3
dvd player,1999975,PET946  Portable DVD Player,,3,3,3,3
dvd player,461593,PET825  Portable DVD Player,,3,3,3,3
dvd player,3772247,XDE600,,3,3,3,3
dvd player,2119018,PET741B  Portable DVD Player,,3,3,1,3
dvd player,1230508,BDP-S500 Blu-ray Disc player,,3,3,3,3
dvd player,730105,PET720  Portable DVD Player,,3,3,3,3
dvd player,2103698,PET741  Portable DVD Player,,3,3,3,3
dvd player,1645842,PET712  Portable DVD Player,,3,3,3,3
dvd player,1998580,BD-P1600 Blu-ray Disc Player,,3,3,3,3
dvd player,740619,PET706  Portable DVD Player,,3,3,3,3
dvd player,327877,DVP5900/12,,3,3,3,3
dvd player,452449,"9"" Sport In-Car DVD Player Case",,0,0,3,0
dvd player,2103057,PET723  Portable DVD Player,,3,3,3,3
dvd player,2103140,PET7402  Portable DVD Player,,3,3,3,3
dvd player,884064,Portable DVD Player PET706/05,,3,3,3,3
dvd player,1609895,RDR-HX780S,,3,3,3,3
dvd player,4500462,Dual screen portable DVD player PD7022/12,,3,3,3,3
dvd player,1761368,Portable DVD Player PET988/12,,3,3,3,3
dvd player,4234635,Portable DVD Player PD7010/12,,3,3,3,3
dvd player,1270801,DVDR5570H/31,,3,3,3,3
dvd player,1368250,DVDR3577H/31,,3,3,3,3
dvd player,3794551,Portable DVD Player PET741N/37,,3,3,3,3
dvd player,3794554,Portable DVD Player PET741V/37,,3,3,3,3
dvd player,3660683,Portable DVD Player PET741W/37,,3,3,3,3
dvd player,3307661,Portable DVD Player PET941D/37,,3,3,3,3
dvd player,3794549,Portable DVD Player PET7402S/37,,3,3,3,3
dvd player,3554485,BDP7500BL/12,,3,3,3,3
dvd player,1633968,PET723/12,,3,3,3,3
dvd player,3671889,Portable DVD Player PET7402A/37,,3,3,0,3
dvd player,3842755,Portable DVD Player PET941A/37,,3,3,3,3
dvd player,3860673,Portable DVD Player PET9422/37,,3,3,3,3
dvd player,3915822,Portable TV PVD700/37,,3,3,3,3
dvd player,3554514,DVP3100V/01,,3,3,3,3
dvd player,3891942,Portable TV PVD900/37,,3,3,3,3
dvd player,327865,DVP9000S/00,,3,3,3,3
ipad stand,4152840,iPad/notebook stand,,3,3,3,3
ipad stand,77311842,WindFall Tablet Stand,,2,3,2,3
ipad stand,77311852,WindFall Tablet Stand,,2,3,2,3
phone stand,77943598,Phone and Tablet Stand - Universal - Multi Angle - Foldable - Black,,3,3,3,3
phone stand,1794561,J4680,,0,0,0,0
phone stand,1633945,J4580,,0,0,0,0
phone stand,1252834,C6280,,0,0,0,0
laptop stand,3332203,W009C,,3,3,3,3
laptop stand,4152840,iPad/notebook stand,,3,3,3,3
laptop stand,268427,AWE04EU,,3,3,3,3
laptop stand,2274095,NC2003SR,,1,3,3,3
laptop stand,1263337,SmartFit™ Laptop Stand & USB Hub,,3,3,3,3
laptop stand,1681287,notebook riser [acrylic],,1,3,3,3
laptop stand,278328,SmartFit™ Easy Riser™ Laptop Cooling Stand,,3,3,3,3
laptop stand,1233713,SmartFit™ Laptop Docking Station with Stand SD100S,,1,3,3,3
laptop stand,268426,Ergo D-Pro,,3,3,3,3
laptop stand,4547381,620 Notebook PC,,0,0,0,0
computer desk,4700313,Viewmate computer holder - desk 323,,3,3,0,1
computer desk,4702156,Viewmate computer holder - desk 312,,3,1,0,1
computer desk,4702155,Viewmate computer holder - desk 313,,3,0,3,1
computer desk,4699150,Viewmate computer holder - desk 322,,3,0,3,1
computer desk,79583167,Desk Mount Dual Monitor Arm - 2x USB 3.0 Ports - Grommet/Desk Clamp Mount,,1,0,0,1
computer desk,511954,LaserJet 1022nw Printer,,0,0,0,0
fan,3772112,FAN-0104L4,,3,3,3,3
fan,3874940,FAN-0103L4,,3,3,3,3
fan,4273767,Tubeaxial fan (fan 1),,3,3,3,3
fan,3414353,Fan 12L - Case Fan,,3,3,3,3
fan,1642362,Replacement 70mm TX3 Dual Ball Bearing CPU Cooler Fan,,3,3,1,3
fan,560475,92x25mm Dual Ball Bearing Computer Case Fan w/ LP4 Connector,,3,3,3,3
fan,560468,40x10mm Replacement Dual Ball Bearing Computer Case Fan w/ LP4,,3,3,3,3
fan,532095,80x25mm Dual Ball Bearing Computer Case Fan w/ LP4 Connector,,3,3,3,3
fan,560470,50x10mm Replacement Ball Bearing Computer Case Fan TX3/LP4 Connector,,3,3,3,3
fan,554503,60x20mm Replacement Ball Bearing Computer Case Fan w/ TX3 Connector,,3,3,3,3
fan,681574,70x15mm Replacement Ball Bearing Computer Case Fan w/ TX3 Connector,,3,3,3,3
fan,560471,60x10mm Replacement Ball Bearing Computer Case Fan w/ TX3 Connector,,3,3,3,3
fan,680528,92x25mm Ball Bearing Quiet Computer Case Fan w/ TX3 Connector,,3,3,3,3
fan,693956,80x25mm Ball Bearing Quiet Computer Case Fan w/ TX3 Connector,,3,3,3,3
fan,694401,6in TX3 Fan Power Splitter Cable,,0,3,0,0
fan,693954,60x25mm High Air Flow Dual Ball Bearing Computer Case Fan w/ TX3,,3,3,3,3
fan,1747822,FAN-0086L4,,1,0,3,3
fan,1129416,FAN-0044L,,3,3,3,3
fan,1413560,FAN-0074L,,3,3,3,3
fan,1681088,FAN-0077L4,,3,3,3,3
fan,1970134,FSR2600LXFAN,,3,3,3,3
fan,50053,AR8207BLK,,3,3,3,3
fan,693965,9.2cm Wire Fan Guard for Case or Cooling Fans,,3,3,2,0
fan,693964,8cm Wire Fan Guard for Case or Cooling Fans,,1,3,2,2
fan,2152150,Z800 PCI Front Fan Kit,,3,3,3,3
fan,859887,AXX6FDSCSIFAN,,3,3,3,3
fan,1399930,MFIOFAN,,1,3,3,3
fan,799535,StarTech.com 80x25mm Ever Lubricate Bearing PC Computer Case Fan w/ LP4 Ever Lubricate Bearing PC Case Fan - Case fan - 80 mm,,3,3,3,3
fan,1829354,80x32mm Rear Exhaust Fan,,3,3,3,3
fan,1430653,Thermal fan w/holder,,3,3,3,3
fan,1399818,MFMAINFAN,,3,3,3,3
fan,2702723,SickleFlow 120,,3,3,3,3
fan,859883,FPP4FANKIT4W,,3,3,3,3
fan,2332282,SmartRack 3U Fan Panel - 3 208-240V high-performance fans; 315 CFM; C14 inlet,,3,3,3,3
fan,1114038,Roof Fan Tray,,1,3,3,3
fan,2166511,Condenser 2 Fan,,3,3,2,3
fan,2166512,Condenser 2 Fan,,3,3,2,3
fan,2047124,Condenser 1 Fan,,3,3,3,3
fan,1853357,"Condenser, 1 Fan",,3,3,3,3
fan,2332361,SmartRack 3U Fan Panel - 3-120V high-performance fans; 210 CFM; 5-15P plug,,3,3,3,3
computer fan,1642362,Replacement 70mm TX3 Dual Ball Bearing CPU Cooler Fan,,3,3,3,3
computer fan,2152150,Z800 PCI Front Fan Kit,,3,3,2,3
computer fan,560475,92x25mm Dual Ball Bearing Computer Case Fan w/ LP4 Connector,,3,3,3,3
computer fan,560468,40x10mm Replacement Dual Ball Bearing Computer Case Fan w/ LP4,,3,3,3,3
computer fan,532095,80x25mm Dual Ball Bearing Computer Case Fan w/ LP4 Connector,,3,3,3,3
computer fan,560471,60x10mm Replacement Ball Bearing Computer Case Fan w/ TX3 Connector,,3,3,3,3
computer fan,693954,60x25mm High Air Flow Dual Ball Bearing Computer Case Fan w/ TX3,,3,3,3,3
computer fan,799535,StarTech.com 80x25mm Ever Lubricate Bearing PC Computer Case Fan w/ LP4 Ever Lubricate Bearing PC Case Fan - Case fan - 80 mm,,3,3,3,3
computer fan,3874940,FAN-0103L4,,3,3,3,3
computer fan,560470,50x10mm Replacement Ball Bearing Computer Case Fan TX3/LP4 Connector,,3,3,3,3
